# Supplementary soil attributes based on ISRIC-World Soil Information product SoilGrid (global coverage)
gauge_id,sg_sand_perc,sg_sand_perc_5,sg_sand_perc_25,sg_sand_perc_50,sg_sand_perc_75,sg_sand_perc_90,sg_sand_perc_skewness,sg_sand_perc_missing,sg_silt_perc,sg_silt_perc_5,sg_silt_perc_25,sg_silt_perc_50,sg_silt_perc_75,sg_silt_perc_90,sg_silt_perc_skewness,sg_silt_perc_missing,sg_clay_perc,sg_clay_perc_5,sg_clay_perc_25,sg_clay_perc_50,sg_clay_perc_75,sg_clay_perc_90,sg_clay_perc_skewness,sg_clay_perc_missing,sg_organic_perc,sg_organic_perc_5,sg_organic_perc_25,sg_organic_perc_50,sg_organic_perc_75,sg_organic_perc_90,sg_organic_perc_skewness,sg_organic_perc_missing,sg_bulk_dens,sg_bulk_dens_5,sg_bulk_dens_25,sg_bulk_dens_50,sg_bulk_dens_75,sg_bulk_dens_90,sg_bulk_dens_skewness,sg_bulk_dens_missing,sg_tot_avail_water,sg_tot_avail_water_5,sg_tot_avail_water_25,sg_tot_avail_water_50,sg_tot_avail_water_75,sg_tot_avail_water_90,sg_tot_avail_water_skewness,sg_tot_avail_water_missing,sg_root_depth,sg_root_depth_5,sg_root_depth_25,sg_root_depth_50,sg_root_depth_75,sg_root_depth_90,sg_root_depth_skewness,sg_root_depth_missing,sg_soil_depth,sg_soil_depth_5,sg_soil_depth_25,sg_soil_depth_50,sg_soil_depth_75,sg_soil_depth_90,sg_soil_depth_skewness,sg_soil_depth_missing
3015,40.277,34.274,37.108,40.001,43.556,46.945,0.068,0.06,36.589,33.356,35.235,36.594,37.946,39.601,-0.002,0.06,23.142,18.199,21.017,23.614,25.251,27.08,-0.171,0.06,4.004,2.223,2.976,3.946,5.011,6.034,0.048,0.06,1.345,1.178,1.311,1.356,1.397,1.46,-0.136,0.06,139.346,121.619,131.126,136.619,146.623,165.315,0.203,0.06,18.516,16.599,17.635,18.606,19.476,19.961,-0.08,0.06,173.27,119.861,140.964,174.113,200.779,231.73,-0.023,0.06
3016,44.541,39.656,42.139,44.385,46.738,50.271,0.046,0.05,34.41,32.009,33.456,34.377,35.327,37.026,0.021,0.05,21.044,15.707,18.59,21.003,23.655,26.005,0.013,0.05,3.884,2.144,3.108,3.801,4.594,5.791,0.072,0.05,1.268,1.149,1.223,1.279,1.313,1.372,-0.163,0.05,153.731,128.761,143.661,153.017,164.72,180.175,0.046,0.05,16.378,12.688,15.268,16.777,17.716,18.764,-0.215,0.05,131.207,79.816,106.171,128.527,152.761,196.671,0.075,0.05
3017,42.865,33.484,38.187,43.268,47.168,51.923,-0.068,0.06,36.312,32.376,34.66,36.278,37.939,40.243,0.014,0.06,20.822,13.609,16.904,20.865,24.898,27.671,-0.009,0.06,3.076,1.369,2.323,2.934,3.64,5.012,0.11,0.06,1.344,1.227,1.304,1.347,1.393,1.438,-0.059,0.06,148.371,130.341,137.19,146.455,156.092,174.018,0.135,0.06,17.257,12.805,16.004,17.689,19.073,19.944,-0.179,0.06,150.849,60.606,114.631,154.523,190.331,229.853,-0.07,0.06
3018,51.335,46.063,48.946,51.129,53.864,56.94,0.06,3.75,33.577,29.976,31.893,33.469,35.157,37.539,0.047,3.75,15.094,11.227,13.454,15.069,16.822,18.813,0.01,3.75,3.776,2.034,2.874,3.532,4.299,6.452,0.165,3.75,1.257,1.085,1.196,1.266,1.327,1.401,-0.094,3.75,171.285,145.446,155.836,169.255,184.309,205.556,0.105,3.75,11.741,6.022,8.442,11.151,15.029,18.193,0.148,3.75,84.97,0.06,24.085,78.398,140.61,195.506,0.101,3.75
3019,53.638,45.956,50.862,54.142,56.647,60.018,-0.116,2.71,33.424,29.609,31.842,33.34,35.025,37.434,0.035,2.71,12.933,8.545,10.574,12.231,14.579,19.849,0.206,2.71,3.118,1.067,2.291,3.047,3.859,5.18,0.055,2.71,1.274,1.135,1.225,1.283,1.329,1.39,-0.108,2.71,172.647,146.494,160.989,171.303,183.846,200.765,0.081,2.71,11.168,4.927,7.234,10.765,15.081,18.658,0.09,2.71,90.748,0.061,24.635,84.033,150.913,205.913,0.096,2.71
3020,37.846,32.515,35.337,37.28,39.972,45.02,0.153,0.06,37.515,33.867,36.22,37.639,38.819,40.852,-0.06,0.06,24.659,20.333,23.427,25.069,26.301,27.62,-0.186,0.06,2.607,1.293,1.888,2.52,3.166,4.256,0.087,0.06,1.397,1.309,1.372,1.41,1.43,1.452,-0.282,0.06,137.415,126.607,132.03,135.194,142.179,152.475,0.272,0.06,19.05,17.331,18.585,19.19,19.717,19.972,-0.164,0.06,185.47,131.979,165.937,187.475,206.429,233.263,-0.066,0.06
3021,47.014,38.709,44.141,47.088,49.812,55.551,-0.015,0.05,35.327,31.438,33.842,35.36,36.795,39.178,-0.014,0.05,17.666,11.774,14.906,16.883,19.905,26.022,0.187,0.05,3.714,1.86,2.906,3.541,4.312,5.863,0.121,0.05,1.3,1.179,1.261,1.307,1.345,1.395,-0.105,0.05,158.085,136.196,148.601,155.99,166.987,183.483,0.147,0.05,14.974,9.517,13.749,15.341,16.746,18.857,-0.133,0.05,119.598,40.628,77.666,114.532,157.821,213.048,0.094,0.05
3022,49.882,43.078,47.53,50.232,52.406,55.656,-0.093,0.05,34.042,30.485,32.507,34.03,35.54,37.814,0.006,0.05,16.072,11.409,14.024,15.713,17.667,22.483,0.113,0.05,3.743,1.956,2.989,3.589,4.255,5.634,0.103,0.05,1.272,1.131,1.231,1.289,1.324,1.375,-0.208,0.05,165.634,141.624,152.905,162.406,175.708,198.724,0.178,0.05,13.613,7.003,10.341,14.818,16.346,18.269,-0.329,0.05,108.819,0.052,55.473,104.436,158.958,217.756,0.059,0.05
3023,42.869,34.818,39.268,43.902,46.165,49.55,-0.227,0.05,34.771,31.986,33.491,34.636,36.051,37.977,0.072,0.05,22.343,17.551,19.414,21.386,25.762,28.309,0.259,0.05,3.837,1.894,2.699,3.567,4.275,6.753,0.142,0.05,1.336,1.259,1.297,1.331,1.369,1.441,0.081,0.05,145.762,127.177,135.735,145.747,154.431,165.84,0.001,0.05,17.058,14.225,15.705,16.886,18.446,19.934,0.096,0.05,177.689,108.668,146.83,179.294,212.98,234.375,-0.04,0.05
3024,42.667,33.537,38.306,43.532,46.839,50.52,-0.159,0.08,37.283,33.819,35.861,37.28,38.612,40.587,0.001,0.08,20.034,14.02,16.562,19.203,23.977,26.798,0.194,0.08,2.686,1.259,2.15,2.665,3.184,4.141,0.025,0.08,1.348,1.276,1.319,1.349,1.379,1.414,-0.023,0.08,148.318,132.901,141.266,148.035,154.958,165.226,0.028,0.08,17.944,15.403,16.947,17.981,19.151,19.933,-0.026,0.08,143.353,73.462,115.535,142.085,174.026,208.711,0.031,0.08
3025,54.452,45.916,52.042,55.231,57.483,60.545,-0.172,0.05,32.808,29.455,31.448,32.884,34.153,35.921,-0.037,0.05,12.738,8.167,10.14,11.741,14.245,20.424,0.26,0.05,3.364,1.3,2.608,3.354,4.075,5.392,0.009,0.05,1.272,1.107,1.232,1.286,1.327,1.372,-0.181,0.05,171.263,146.019,158.189,169.446,182.277,204.397,0.103,0.05,11.706,5.623,8.012,11.534,15.396,17.804,0.042,0.05,85.983,0.099,25.394,74.238,139.411,207.383,0.172,0.05
3026,46.026,39.734,44.037,46.124,48.346,51.418,-0.028,0.06,36.543,33.445,35.244,36.521,37.903,39.668,0.011,0.06,17.411,13.068,15.485,17.268,18.77,23.145,0.049,0.06,2.984,1.979,2.526,2.893,3.374,4.275,0.126,0.06,1.332,1.265,1.306,1.334,1.359,1.395,-0.05,0.06,152.908,137.774,146.202,153.409,158.704,167.531,-0.057,0.06,17.377,15.219,16.616,17.437,18.197,19.333,-0.048,0.06,135.682,79.313,114.212,134.844,157.607,190.905,0.026,0.06
3027,48.292,41.168,45.607,48.154,50.867,56.587,0.03,0.05,35.385,31.281,33.793,35.431,36.966,39.529,-0.018,0.05,16.328,11.12,14.114,15.96,17.991,23.669,0.104,0.05,3.697,1.96,2.94,3.534,4.272,5.758,0.125,0.05,1.295,1.168,1.256,1.304,1.344,1.389,-0.132,0.05,160.437,138.745,150.94,159.021,169.521,187.826,0.096,0.05,14.456,8.888,13.125,14.897,16.339,18.687,-0.149,0.05,113.516,30.595,73.188,105.203,151.898,212.295,0.15,0.05
3028,46.926,42.105,44.488,46.867,49.378,52.008,0.019,0.06,37.474,34.563,36.156,37.433,38.737,40.359,0.023,0.06,15.578,12.438,14.246,15.595,16.988,18.263,-0.009,0.06,2.869,1.606,2.483,2.867,3.288,4.221,0.003,0.06,1.332,1.279,1.311,1.335,1.354,1.383,-0.068,0.06,154.726,139.156,149.981,154.614,161.593,167.068,0.013,0.06,17.134,14.594,16.017,17.26,18.072,19.552,-0.086,0.06,136.665,84.739,115.436,136.945,157.132,188.462,-0.009,0.06
3029,48.762,42.701,46.088,49.014,51.316,54.751,-0.068,0.05,34.556,31.166,33.299,34.784,35.934,37.457,-0.117,0.05,16.668,12.673,14.798,16.16,18.764,21.226,0.194,0.05,3.695,2.203,3.019,3.611,4.303,5.398,0.075,0.05,1.275,1.155,1.24,1.289,1.323,1.364,-0.194,0.05,163.957,141.458,154.095,162.162,172.723,189.264,0.117,0.05,15.672,12.264,14.664,15.84,17.023,18.341,-0.087,0.05,102.652,26.204,62.698,102.133,137.512,199.918,0.01,0.05
3030,50.097,44.671,47.215,49.51,52.44,57.168,0.155,0.05,35.424,31.193,33.539,35.732,37.381,39.089,-0.122,0.05,14.492,10.612,13.088,14.774,15.957,17.691,-0.133,0.05,3.604,1.727,2.829,3.37,4.154,5.928,0.164,0.05,1.269,1.132,1.219,1.278,1.325,1.37,-0.119,0.05,168.318,146.729,157.211,166.719,178.46,196.408,0.105,0.05,12.731,6.768,10.159,12.746,15.4,18.296,-0.004,0.05,87.953,5.17,56.251,81.541,125.1,167.633,0.13,0.05
3031,53.101,46.401,49.872,52.979,56.27,59.848,0.029,0.05,34.484,30.478,32.981,34.439,36.149,38.353,0.019,0.05,12.419,7.964,10.106,12.218,14.788,17.484,0.066,0.05,3.544,1.287,2.622,3.568,4.268,5.719,-0.017,0.05,1.259,1.117,1.211,1.269,1.312,1.369,-0.13,0.05,173.61,149.877,161.354,171.989,184.161,202.676,0.102,0.05,10.178,4.575,7.147,9.546,12.723,16.866,0.162,0.05,71.203,0.093,16.46,60.162,113.939,179.623,0.185,0.05
3032,53.692,47.896,51.447,53.741,55.973,59.365,-0.014,0.04,33.046,29.11,31.606,33.087,34.624,36.71,-0.018,0.04,13.256,9.392,11.654,13.115,14.702,17.971,0.057,0.04,3.174,1.147,2.336,3.104,3.827,4.958,0.047,0.04,1.3,1.198,1.261,1.306,1.342,1.385,-0.108,0.04,167.213,148.539,158.526,167.381,175.572,187.045,-0.014,0.04,9.204,5.003,6.729,8.459,11.674,14.701,0.237,0.04,70.757,0.098,30.757,64.756,111.489,144.963,0.128,0.04
3033,56.352,49.105,53.679,56.561,59.2,62.939,-0.05,4.23,32.512,28.273,30.732,32.452,34.203,36.964,0.023,4.23,11.126,6.805,9.106,10.909,13.009,16.109,0.075,4.23,3.188,1.151,2.335,3.006,3.696,5.876,0.115,4.23,1.306,1.187,1.265,1.312,1.353,1.406,-0.091,4.23,168.469,148.442,159.608,168.097,176.556,190.324,0.029,4.23,9.227,5.151,6.91,8.372,11.169,15.663,0.263,4.23,74.083,0.06,21.958,61.164,117.775,183.194,0.212,4.23
4001,52.166,44.435,50.115,52.739,54.922,57.306,-0.149,0.06,30.382,27.737,28.967,30.065,31.375,34.284,0.156,0.06,17.445,14.258,15.907,17.083,18.642,21.768,0.163,0.06,2.732,1.838,2.256,2.677,3.109,3.793,0.085,0.06,1.378,1.282,1.34,1.382,1.418,1.455,-0.088,0.06,144.806,133.15,139.305,143.55,150.469,160.048,0.157,0.06,19.902,19.221,19.911,19.941,19.97,19.994,-0.132,0.06,135.961,94.888,116.393,133.719,151.824,190.827,0.079,0.06
4002,50.543,43.427,47.438,50.915,53.871,56.645,-0.088,0.06,31.338,27.746,29.495,31.126,33.046,35.752,0.085,0.06,18.113,14.402,16.361,17.981,19.731,22.111,0.056,0.06,2.974,1.771,2.377,2.87,3.417,4.491,0.12,0.06,1.358,1.256,1.307,1.357,1.411,1.452,0.005,0.06,147.115,133.075,140.798,146.743,153.443,163.005,0.041,0.06,19.661,18.258,19.497,19.923,19.962,19.992,-0.422,0.06,134.878,90.446,115.54,132.482,152.25,185.153,0.084,0.06
4003,50.68,46.352,48.33,50.2,52.888,56.09,0.156,0.07,31.177,27.661,29.686,31.324,32.666,34.315,-0.072,0.07,18.151,15.399,17.119,18.227,19.301,20.588,-0.048,0.07,3.284,2.028,2.688,3.218,3.768,4.84,0.073,0.07,1.332,1.262,1.305,1.336,1.361,1.394,-0.089,0.07,151.003,139.576,146.1,151.916,155.249,162.541,-0.105,0.07,19.637,18.095,19.454,19.923,19.962,19.992,-0.442,0.07,123.008,95.642,110.859,121.176,134.312,153.382,0.104,0.07
4004,40.92,26.472,32.023,39.593,50.391,56.583,0.131,0.23,35.062,28.678,31.824,35.208,37.892,41.829,-0.036,0.23,24.02,14.012,17.729,24.497,30.322,33.446,-0.071,0.23,2.438,1.317,1.737,2.167,2.992,4.238,0.284,0.23,1.425,1.305,1.365,1.448,1.482,1.505,-0.344,0.23,133.187,114.261,121.536,129.604,145.871,157.089,0.249,0.23,19.608,17.616,19.733,19.932,19.966,19.993,-0.397,0.23,136.627,84.261,112.583,135.436,157.198,197.389,0.035,0.23
4005,52.088,33.071,50.695,54.128,57.043,59.831,-0.276,0.06,30.758,26.317,28.678,29.997,31.967,37.559,0.235,0.06,17.153,12.76,14.432,15.89,17.887,29.745,0.281,0.06,2.95,1.736,2.422,2.947,3.472,4.161,0.005,0.06,1.376,1.306,1.337,1.366,1.409,1.477,0.197,0.06,145.301,124.111,141.042,147.496,152.607,159.631,-0.214,0.06,18.257,16.359,17.23,18.121,19.524,19.976,0.107,0.06,92.476,62.752,74.033,86.47,103.709,149.665,0.234,0.06
4006,46.788,28.002,41.106,49.691,53.861,57.622,-0.313,0.36,33.351,28.097,30.161,32.407,35.769,42.097,0.221,0.36,19.863,13.111,15.797,18.077,23.459,30.967,0.316,0.36,2.863,1.383,2.029,2.796,3.58,4.585,0.065,0.36,1.38,1.288,1.336,1.373,1.43,1.474,0.117,0.36,142.956,121.963,133.402,144.396,152.062,160.155,-0.12,0.36,19.298,17.193,18.688,19.906,19.953,19.991,-0.61,0.36,120.117,77.383,100.209,118.992,138.059,165.107,0.04,0.36
4007,37.249,28.099,33.773,36.945,40.553,47.373,0.055,0.07,36.917,31.466,34.448,36.7,39.233,42.891,0.062,0.07,25.829,19.685,23.039,26.069,28.601,31.489,-0.066,0.07,1.476,0.797,1.029,1.397,1.79,2.515,0.144,0.07,1.489,1.432,1.479,1.495,1.507,1.522,-0.204,0.07,125.515,114.715,121.438,126.039,130.254,135.74,-0.082,0.07,19.989,19.903,19.923,19.949,19.974,19.995,0.453,0.07,170.435,115.592,137.726,155.873,197.552,264.441,0.32,0.07
4008,38.423,29.095,34.776,38.261,42.119,47.704,0.029,0.07,36.517,31.468,34.228,36.241,38.535,42.356,0.083,0.07,25.055,19.457,22.182,24.803,27.901,31.182,0.068,0.07,1.403,0.781,0.993,1.309,1.677,2.391,0.178,0.07,1.496,1.445,1.485,1.5,1.514,1.529,-0.153,0.07,125.734,114.76,121.526,126.832,129.845,136.056,-0.172,0.07,19.992,19.903,19.924,19.949,19.975,19.995,0.547,0.07,187.236,119.581,144.647,176.789,222.808,289.051,0.199,0.07
4009,39.767,30.847,37.033,39.847,42.836,47.873,-0.016,0.09,37.115,32.482,35.469,37.164,38.639,41.807,-0.018,0.09,23.109,18.788,21.21,22.708,24.502,29.577,0.128,0.09,1.495,0.808,1.174,1.424,1.765,2.368,0.148,0.09,1.504,1.472,1.494,1.506,1.517,1.53,-0.106,0.09,125.617,117.833,122.095,125.548,129.144,132.849,0.015,0.09,19.994,19.903,19.924,19.949,19.975,19.995,0.829,0.09,181.285,137.034,158.146,176.918,199.179,241.637,0.136,0.09
4010,47.017,36.093,40.961,47.014,52.712,58.706,0.001,5.46,35.183,30.441,33.176,35.205,37.182,39.824,-0.008,5.46,17.795,8.956,13.294,18.048,22.338,26.039,-0.046,5.46,3.026,1.033,1.876,2.877,3.851,5.478,0.095,5.46,1.351,1.161,1.275,1.351,1.441,1.516,-0.005,5.46,152.141,122.934,132.528,150.352,168.666,190.823,0.081,5.46,15.003,6.09,10.227,16.652,19.915,19.983,-0.322,5.46,145.081,2.443,75.302,158.328,207.632,269.092,-0.156,5.46
4011,39.995,34.094,37.67,39.691,42.056,46.319,0.079,0.13,36.766,32.971,35.309,36.732,38.206,40.739,0.014,0.13,23.214,19.369,21.982,23.306,24.656,26.681,-0.041,0.13,1.488,0.781,1.035,1.4,1.794,2.534,0.145,0.13,1.499,1.448,1.483,1.504,1.521,1.536,-0.177,0.13,126.135,119.422,122.233,125.989,129.373,133.655,0.03,0.13,19.987,19.902,19.923,19.948,19.974,19.995,0.444,0.13,195.704,127.386,165.278,190.921,222.352,276.939,0.108,0.13
4012,39.657,35.486,37.63,39.297,41.263,44.921,0.12,0.06,36.854,33.565,35.673,36.943,38.114,39.82,-0.047,0.06,23.458,20.382,22.358,23.477,24.748,26.386,-0.01,0.06,1.723,0.901,1.293,1.635,2.063,2.861,0.144,0.06,1.481,1.428,1.462,1.484,1.504,1.524,-0.107,0.06,127.541,121.53,123.548,127.278,131.074,134.046,0.051,0.06,19.981,19.901,19.922,19.948,19.974,19.995,0.301,0.06,174.8,116.953,148.066,175.622,198.259,234.289,-0.022,0.06
4013,39.824,34.354,37.568,39.548,41.742,46.471,0.077,0.06,37.3,32.585,35.684,37.401,39.106,41.461,-0.039,0.06,22.865,20.067,21.776,22.734,23.873,25.624,0.076,0.06,1.457,0.848,1.082,1.373,1.745,2.409,0.173,0.06,1.493,1.451,1.48,1.497,1.508,1.524,-0.172,0.06,128.245,121.718,124.958,129.037,131.342,133.643,-0.201,0.06,19.97,19.9,19.921,19.947,19.974,19.995,0.14,0.06,160.669,122.768,141.921,159.068,177.589,203.029,0.063,0.06
4014,40.878,35.309,38.861,41.047,42.992,45.954,-0.053,0.06,36.977,33.435,35.547,36.863,38.357,41.064,0.05,0.06,22.124,19.255,21.031,22.085,23.212,25.237,0.022,0.06,1.371,0.843,1.022,1.256,1.605,2.281,0.238,0.06,1.503,1.459,1.491,1.505,1.518,1.533,-0.129,0.06,127.485,121.456,124.546,127.699,130.066,133.223,-0.056,0.06,19.981,19.902,19.923,19.948,19.974,19.995,0.246,0.06,189.262,128.612,152.073,178.982,226.201,269.339,0.22,0.06
4015,41.42,35.219,38.518,40.739,43.545,50.478,0.152,0.32,37.155,31.95,35.507,37.329,38.944,41.665,-0.061,0.32,21.408,17.041,20.095,21.688,23.014,24.789,-0.119,0.32,1.603,0.837,1.116,1.446,1.897,2.894,0.221,0.32,1.484,1.422,1.458,1.493,1.512,1.53,-0.246,0.32,130.736,123.25,127.972,130.411,133.206,139.022,0.071,0.32,19.975,19.9,19.921,19.948,19.974,19.995,0.19,0.32,208.911,150.864,187.87,207.207,228.122,265.131,0.044,0.32
4016,38.677,33.277,36.694,38.443,40.394,45.007,0.065,0.19,37.76,34.085,36.588,37.836,39.012,40.972,-0.036,0.19,23.57,19.667,22.188,23.585,25.19,27.144,-0.006,0.19,2.296,1.209,1.704,2.197,2.761,3.729,0.124,0.19,1.419,1.353,1.391,1.418,1.447,1.487,0.013,0.19,134.04,123.294,130.272,133.244,138.908,144.618,0.118,0.19,19.475,17.791,19.105,19.901,19.95,19.99,-0.549,0.19,190.632,128.134,170.29,193.293,212.754,241.361,-0.076,0.19
4017,41.354,35.849,38.061,40.22,43.89,50.541,0.253,0.79,36.829,31.57,35.437,37.356,38.638,40.306,-0.201,0.79,21.821,17.518,20.195,22.138,23.558,25.301,-0.132,0.79,2.181,1.08,1.62,2.056,2.593,3.63,0.145,0.79,1.451,1.405,1.43,1.45,1.471,1.503,0.029,0.79,132.202,123.931,129.85,132.321,134.06,140.69,-0.024,0.79,19.916,19.318,19.913,19.942,19.971,19.994,-0.095,0.79,192.888,127.576,170.065,197.079,214.047,238.353,-0.103,0.79
4018,41.274,34.183,38.232,40.664,43.341,51.922,0.123,0.28,37.955,32.15,36.174,38.048,39.896,42.966,-0.03,0.28,20.756,15.677,19.557,21.16,22.343,24.263,-0.162,0.28,1.498,0.85,1.094,1.345,1.698,2.609,0.229,0.28,1.498,1.455,1.487,1.502,1.513,1.528,-0.171,0.28,131.044,124.138,129.107,130.557,132.846,138.111,0.124,0.28,19.998,19.904,19.924,19.95,19.975,19.995,1.459,0.28,212.095,164.816,192.62,208.222,226.186,263.93,0.105,0.28
4019,40.678,37.615,39.178,40.409,41.859,44.903,0.123,0.06,38.003,35.096,36.89,38.05,39.204,40.967,-0.026,0.06,21.31,19.157,20.597,21.381,22.191,23.202,-0.055,0.06,1.842,1.333,1.55,1.775,2.047,2.686,0.162,0.06,1.472,1.426,1.454,1.475,1.492,1.505,-0.141,0.06,128.923,121.351,126.128,129.659,131.966,136.417,-0.14,0.06,19.988,19.902,19.923,19.948,19.974,19.995,0.503,0.06,232.277,197.567,219.299,233.002,244.136,265.215,-0.036,0.06
4020,39.073,32.617,36.664,38.558,41.339,46.599,0.123,0.32,37.588,33.506,36.067,37.584,39.063,41.593,0.002,0.32,23.344,18.859,21.974,23.504,25.039,26.908,-0.065,0.32,2.5,1.348,1.926,2.43,2.955,3.936,0.085,0.32,1.406,1.349,1.383,1.406,1.43,1.461,-0.006,0.32,135.534,124.964,131.498,134.251,140.328,147.016,0.191,0.32,19.28,17.475,18.836,19.518,19.928,19.986,-0.276,0.32,178.002,118.065,153.28,180.375,201.671,231.907,-0.066,0.32
4021,37.08,31.41,35.157,36.987,38.96,42.674,0.029,0.13,38.039,34.662,36.92,38.066,39.219,41.379,-0.014,0.13,24.894,21.055,23.594,25.146,26.394,27.913,-0.12,0.13,2.384,1.18,1.817,2.33,2.888,3.777,0.068,0.13,1.393,1.345,1.376,1.396,1.413,1.436,-0.089,0.13,136.432,127.163,132.512,136.051,140.908,147.024,0.058,0.13,19.176,17.575,18.691,19.294,19.9,19.98,-0.146,0.13,190.488,132.471,172.415,193.611,211.567,235.122,-0.103,0.13
4022,37.713,31.734,36.195,37.543,38.999,43.903,0.054,0.43,37.848,35.252,36.896,37.795,38.774,41.138,0.03,0.43,24.476,20.367,23.347,24.828,25.924,27.418,-0.159,0.43,2.836,1.606,2.281,2.824,3.418,4.054,0.016,0.43,1.399,1.364,1.386,1.402,1.414,1.43,-0.142,0.43,135.422,127.271,132.156,135.324,139.407,142.608,0.018,0.43,19.747,18.73,19.627,19.917,19.958,19.992,-0.38,0.43,212.127,179.523,198.486,213.42,224.959,240.452,-0.069,0.43
4023,36.878,30.851,34.823,36.729,39.1,42.674,0.043,0.06,38.146,34.501,36.864,38.179,39.394,41.74,-0.015,0.06,24.981,20.965,23.6,25.224,26.56,28.1,-0.113,0.06,2.24,1.113,1.69,2.197,2.708,3.57,0.056,0.06,1.386,1.338,1.367,1.387,1.406,1.431,-0.033,0.06,137.548,127.292,133.298,137.488,142.057,149.256,0.009,0.06,18.891,17.348,18.431,18.971,19.441,19.948,-0.099,0.06,179.832,124.979,161.663,182.81,200.031,224.235,-0.101,0.06
4024,43.692,35.383,40.932,43.915,47.176,50.238,-0.05,0.06,37.224,34.243,36.124,37.327,38.415,39.838,-0.058,0.06,19.059,14.371,16.007,18.517,21.44,26.077,0.149,0.06,2.388,0.942,1.822,2.351,2.947,3.856,0.043,0.06,1.343,1.278,1.315,1.342,1.372,1.409,0.029,0.06,148.824,132.288,141.439,149.707,155.274,165.626,-0.085,0.06,17.693,15.208,16.762,17.736,18.769,19.908,-0.03,0.06,121.09,63.472,93.076,123.769,147.197,178.951,-0.075,0.06
4025,38.438,31.151,36.066,38.088,41.225,45.44,0.083,0.06,37.99,33.639,36.245,37.994,39.577,42.43,-0.002,0.06,23.568,19.778,22.073,23.539,25.154,27.088,0.013,0.06,2.506,1.264,1.86,2.423,3.014,4.093,0.093,0.06,1.387,1.337,1.369,1.388,1.406,1.434,-0.038,0.06,138.226,126.957,133.578,139.303,142.379,149.716,-0.157,0.06,18.852,17.024,18.307,19.02,19.528,19.959,-0.176,0.06,166.564,110.986,140.379,166.533,190.755,219.934,0.001,0.06
4026,37.846,29.862,35.814,37.873,40.323,45.004,-0.006,0.06,38.583,34.333,36.948,38.46,39.938,43.285,0.045,0.06,23.563,19.778,22.125,23.571,24.975,27.215,-0.004,0.06,2.506,1.195,1.812,2.404,3.077,4.228,0.107,0.06,1.379,1.326,1.359,1.381,1.401,1.426,-0.043,0.06,139.333,127.132,134.008,140.062,143.261,150.56,-0.102,0.06,18.733,16.865,18.247,18.919,19.372,19.916,-0.197,0.06,165.479,117.074,141.721,166.001,189.275,213.436,-0.017,0.06
5001,40.468,35.577,38.062,40.118,43.03,45.706,0.108,0.03,35.019,31.996,33.502,34.66,36.272,38.962,0.171,0.03,24.499,20.843,22.228,24.06,26.44,29.794,0.158,0.03,2.532,1.13,1.317,2.565,3.479,4.412,-0.029,0.03,1.381,1.175,1.308,1.415,1.479,1.493,-0.316,0.03,140.189,124.865,130.928,134.54,145.397,169.199,0.407,0.03,19.203,15.486,19.479,19.929,19.964,19.993,-0.467,0.03,174.927,101.45,128.112,158.784,215.716,284.413,0.278,0.03
5002,39.821,34.306,37.053,38.758,44.028,46.405,0.264,0.03,34.976,32.007,33.205,35.281,36.379,38.473,-0.148,0.03,25.225,19.965,21.683,25.484,28.203,30.017,-0.076,0.03,3.287,2.058,2.662,3.134,3.978,4.564,0.181,0.03,1.34,1.203,1.286,1.33,1.403,1.484,0.12,0.03,142.396,130.482,134.496,141.062,146.921,166.266,0.119,0.03,18.666,15.317,16.85,19.909,19.955,19.991,-0.663,0.03,154.782,116.86,138.677,150.571,169.828,197.955,0.172,0.03
5003,38.773,35.239,37.595,38.73,39.905,42.3,0.021,0.02,36.525,33.74,35.477,36.691,37.653,39.085,-0.101,0.02,24.693,21.876,23.297,24.37,26.018,28.431,0.16,0.02,1.976,1.026,1.274,1.657,2.446,3.834,0.342,0.02,1.466,1.346,1.456,1.489,1.496,1.503,-0.453,0.02,127.232,121.419,123.104,126.62,128.817,140.188,0.104,0.02,19.724,17.518,19.912,19.941,19.971,19.994,-0.276,0.02,210.165,136.441,194.3,218.108,233.111,253.471,-0.235,0.02
5004,43.044,39.721,41.809,42.943,44.25,46.645,0.048,3.42,34.936,32.117,33.734,34.994,36.157,37.706,-0.034,3.42,22.014,18.003,20.481,22.198,23.611,25.549,-0.079,3.42,3.065,2.095,2.454,2.837,3.245,5.453,0.219,3.42,1.344,1.277,1.314,1.345,1.375,1.407,-0.036,3.42,143.452,133.737,139.344,143.587,147.205,153.349,-0.022,3.42,18.86,16.963,18.226,19.06,19.64,19.967,-0.201,3.42,122.967,86.812,107.162,125.739,139.57,152.983,-0.133,3.42
5005,39.163,34.386,37.547,39.304,40.966,43.515,-0.05,0.04,33.012,30.25,31.523,32.437,34.246,37.242,0.274,0.04,27.813,23.545,26.512,28.023,29.251,31.047,-0.091,0.04,3.006,2.129,2.524,2.882,3.346,4.113,0.159,0.04,1.351,1.308,1.331,1.347,1.365,1.412,0.147,0.04,131.783,121.694,126.394,131.678,135.417,144.242,0.015,0.04,19.246,17.824,18.644,19.392,19.933,19.987,-0.185,0.04,118.443,81.216,97.251,116.636,137.642,162.738,0.069,0.04
